line,hour,failure_prob
L107,2024-09-01 15:00:00,1.972644270153978e-12
L108,2024-09-01 15:00:00,5.214273457454509e-12
L109,2024-09-01 15:00:00,2.1396218130576017e-12
L110,2024-09-01 15:00:00,8.562039965909207e-12
L111,2024-09-01 15:00:00,1.6169143801647579e-09
L112,2024-09-01 15:00:00,6.132871988029366e-13
L113,2024-09-01 15:00:00,3.690697536473664e-07
L114,2024-09-01 15:00:00,2.611215443315551e-06
L115,2024-09-01 15:00:00,1.882806656250402e-06
L116,2024-09-01 15:00:00,1.3636369851077743e-06
L117,2024-09-01 15:00:00,8.841805954484805e-05
L118,2024-09-01 15:00:00,2.874698207089299e-05
L119,2024-09-01 15:00:00,1.041700093162845e-05
L120,2024-09-01 15:00:00,0.0001740305428818
L121,2024-09-01 15:00:00,0.0014108787930158
L122,2024-09-01 15:00:00,2.40517793118622e-05
L123,2024-09-01 15:00:00,6.579884164636951e-06
L124,2024-09-01 15:00:00,1.0189547008154776e-05
L125,2024-09-01 15:00:00,6.39105119770722e-06
L126,2024-09-01 15:00:00,9.378906229096096e-06
L127,2024-09-01 15:00:00,2.032135467922025e-05
L128,2024-09-01 15:00:00,2.297230020464891e-05
L129,2024-09-01 15:00:00,2.297230020464891e-05
L130,2024-09-01 15:00:00,5.712535895430193e-07
L131,2024-09-01 15:00:00,0.0001672980083996
L132,2024-09-01 15:00:00,0.000194872224409
L133,2024-09-01 15:00:00,4.5592579849818016e-05
L134,2024-09-01 15:00:00,0.000179023618189
L135,2024-09-01 15:00:00,0.0001409506381048
L136,2024-09-01 15:00:00,0.0001068557107104
L137,2024-09-01 15:00:00,2.203805114620039e-06
L138,2024-09-01 15:00:00,8.967243570068284e-05
L139,2024-09-01 15:00:00,8.526361838789852e-10
L140,2024-09-01 15:00:00,1.281847709422301e-06
L141,2024-09-01 15:00:00,1.4308554341369017e-12
L142,2024-09-01 15:00:00,1.376232461325344e-12
L143,2024-09-01 15:00:00,5.324629626102251e-13
L144,2024-09-01 15:00:00,1.91402449445377e-13
L145,2024-09-01 15:00:00,6.386002837643899e-13
L146,2024-09-01 15:00:00,2.3918644842524373e-12
L147,2024-09-01 15:00:00,1.4144241333724494e-13
L148,2024-09-01 15:00:00,4.213074333847544e-12
L149,2024-09-01 15:00:00,2.03193462056106e-10
L150,2024-09-01 15:00:00,2.03193462056106e-10
L151,2024-09-01 15:00:00,8.390212968834021e-09
L152,2024-09-01 15:00:00,8.390212968834021e-09
L153,2024-09-01 15:00:00,4.40151692870927e-09
L154,2024-09-01 15:00:00,1.301768995931596e-07
L155,2024-09-01 15:00:00,2.4740020658775563e-06
L156,2024-09-01 15:00:00,3.2134230383285e-06
L157,2024-09-01 15:00:00,2.6314697212370675e-06
L158,2024-09-01 15:00:00,3.386235231550572e-06
L159,2024-09-01 15:00:00,1.385764189609784e-05
L160,2024-09-01 15:00:00,5.514543575735331e-05
L161,2024-09-01 15:00:00,2.006684032385131e-05
L162,2024-09-01 15:00:00,1.3701191473147745e-05
L163,2024-09-01 15:00:00,6.309005123061873e-05
L164,2024-09-01 15:00:00,9.73021787111783e-05
L165,2024-09-01 15:00:00,5.368159709628895e-05
L166,2024-09-01 15:00:00,4.000404486192988e-05
L167,2024-09-01 15:00:00,3.207182302022993e-05
L168,2024-09-01 15:00:00,2.7866047433988683e-06
L169,2024-09-01 15:00:00,5.024349087556779e-06
L170,2024-09-01 15:00:00,2.966379896052196e-06
L171,2024-09-01 15:00:00,4.0667703368746366e-05
L172,2024-09-01 15:00:00,1.1131538221187398e-06
L173,2024-09-01 15:00:00,2.1593123644692014e-07
L174,2024-09-01 15:00:00,1.1249886155972889e-07
L175,2024-09-01 15:00:00,4.425485449210953e-07
L176,2024-09-01 15:00:00,2.521859042703412e-07
L177,2024-09-01 15:00:00,8.012412056057627e-08
L178,2024-09-01 15:00:00,1.728760501418236e-08
L179,2024-09-01 15:00:00,2.446450206861073e-07
L180,2024-09-01 15:00:00,2.0501862429966877e-09
L181,2024-09-01 15:00:00,4.8076338465818935e-09
L182,2024-09-01 15:00:00,1.61491676697878e-08
L183,2024-09-01 15:00:00,5.8165547933697326e-09
L184,2024-09-01 15:00:00,4.68203253944921e-12
L185,2024-09-01 15:00:00,1.1710800462694235e-06
L0,2024-09-01 16:00:00,4.440892098500626e-16
L1,2024-09-01 16:00:00,4.440892098500626e-16
L2,2024-09-01 16:00:00,1.3322676295501878e-15
L3,2024-09-01 16:00:00,8.881784197001252e-16
L4,2024-09-01 16:00:00,1.3322676295501878e-15
L5,2024-09-01 16:00:00,8.881784197001252e-16
L6,2024-09-01 16:00:00,8.881784197001252e-16
L7,2024-09-01 16:00:00,8.881784197001252e-16
L8,2024-09-01 16:00:00,1.3322676295501878e-15
L9,2024-09-01 16:00:00,4.440892098500626e-16
L10,2024-09-01 16:00:00,8.881784197001252e-16
L11,2024-09-01 16:00:00,1.3988810110276972e-14
L12,2024-09-01 16:00:00,3.552713678800501e-15
L13,2024-09-01 16:00:00,2.3536728122053322e-14
L14,2024-09-01 16:00:00,8.881784197001252e-16
L15,2024-09-01 16:00:00,1.7763568394002505e-15
L16,2024-09-01 16:00:00,2.220446049250313e-15
L17,2024-09-01 16:00:00,3.1086244689504387e-15
L18,2024-09-01 16:00:00,3.996802888650564e-15
L19,2024-09-01 16:00:00,1.7763568394002505e-15
L20,2024-09-01 16:00:00,7.993605777301127e-15
L21,2024-09-01 16:00:00,8.881784197001252e-15
L22,2024-09-01 16:00:00,3.108624468950438e-14
L23,2024-09-01 16:00:00,2.4868995751603507e-14
L24,2024-09-01 16:00:00,2.042810365310288e-14
L25,2024-09-01 16:00:00,2.3092638912203256e-14
L26,2024-09-01 16:00:00,4.7073456244106644e-14
L27,2024-09-01 16:00:00,1.2967404927621828e-13
L28,2024-09-01 16:00:00,1.3145040611561853e-13
L29,2024-09-01 16:00:00,3.774758283725532e-14
L30,2024-09-01 16:00:00,6.483702463810914e-14
L31,2024-09-01 16:00:00,3.996802888650564e-14
L32,2024-09-01 16:00:00,1.909583602355269e-13
L33,2024-09-01 16:00:00,7.887024366937112e-13
L34,2024-09-01 16:00:00,9.186162941432484e-11
L35,2024-09-01 16:00:00,1.9389412919679216e-07
L36,2024-09-01 16:00:00,1.6174483974396026e-10
L37,2024-09-01 16:00:00,7.944489510691709e-11
L38,2024-09-01 16:00:00,2.807947429839253e-05
L39,2024-09-01 16:00:00,5.491400120138934e-05
L40,2024-09-01 16:00:00,1.0194511901318036e-11
L41,2024-09-01 16:00:00,6.227462989727428e-12
L42,2024-09-01 16:00:00,1.993960552226781e-13
L43,2024-09-01 16:00:00,1.977529251462329e-12
L44,2024-09-01 16:00:00,5.063505170710414e-12
L45,2024-09-01 16:00:00,2.749800387391588e-11
L46,2024-09-01 16:00:00,5.377920331284258e-13
L47,2024-09-01 16:00:00,3.2329694477084564e-13
L48,2024-09-01 16:00:00,3.752553823233029e-13
L49,2024-09-01 16:00:00,1.8385293287792595e-13
L50,2024-09-01 16:00:00,6.377121053446899e-13
L51,2024-09-01 16:00:00,6.630251903061435e-13
L52,2024-09-01 16:00:00,9.07407482486633e-12
L53,2024-09-01 16:00:00,3.907985046680551e-14
L54,2024-09-01 16:00:00,2.2648549702353197e-14
L55,2024-09-01 16:00:00,4.7073456244106644e-14
L56,2024-09-01 16:00:00,6.217248937900878e-14
L57,2024-09-01 16:00:00,1.5099033134902132e-14
L58,2024-09-01 16:00:00,3.064215547965432e-14
L59,2024-09-01 16:00:00,5.2402526762307395e-14
L60,2024-09-01 16:00:00,8.659739592076222e-14
L61,2024-09-01 16:00:00,5.775380174100064e-13
L62,2024-09-01 16:00:00,1.3216094885137865e-12
L63,2024-09-01 16:00:00,7.771561172376097e-14
L64,2024-09-01 16:00:00,1.48769885299771e-13
L65,2024-09-01 16:00:00,3.006483950684924e-13
L66,2024-09-01 16:00:00,3.468336728928989e-13
L67,2024-09-01 16:00:00,2.9253044431243325e-11
L68,2024-09-01 16:00:00,2.9253044431243325e-11
L69,2024-09-01 16:00:00,1.9229062786507714e-13
L70,2024-09-01 16:00:00,1.013855666087693e-12
L71,2024-09-01 16:00:00,6.780931371963561e-11
L72,2024-09-01 16:00:00,2.194151527135091e-10
L73,2024-09-01 16:00:00,5.463473229383453e-09
L74,2024-09-01 16:00:00,5.081632892256494e-10
L75,2024-09-01 16:00:00,1.5341346304431625e-08
L76,2024-09-01 16:00:00,4.617556044195226e-07
L77,2024-09-01 16:00:00,1.4386936086907554e-09
L78,2024-09-01 16:00:00,8.093969050548822e-09
L79,2024-09-01 16:00:00,3.204295584424699e-08
L80,2024-09-01 16:00:00,6.744607539133085e-09
L81,2024-09-01 16:00:00,6.744607539133085e-09
L82,2024-09-01 16:00:00,2.2522161913229863e-10
L83,2024-09-01 16:00:00,2.2522161913229863e-10
L84,2024-09-01 16:00:00,1.8389630607185128e-07
L85,2024-09-01 16:00:00,1.2391411785550588e-08
L86,2024-09-01 16:00:00,4.927813076482934e-07
L87,2024-09-01 16:00:00,1.6487165777068213e-07
L88,2024-09-01 16:00:00,4.488573115413176e-07
L89,2024-09-01 16:00:00,3.4921824432210264e-08
L90,2024-09-01 16:00:00,2.777640339957088e-09
L91,2024-09-01 16:00:00,6.784832695672094e-09
L92,2024-09-01 16:00:00,9.088125807465983e-10
L93,2024-09-01 16:00:00,2.498476092682722e-09
L94,2024-09-01 16:00:00,3.2443558950490115e-10
L95,2024-09-01 16:00:00,8.326976441708211e-09
L96,2024-09-01 16:00:00,3.2173342212615814e-08
L97,2024-09-01 16:00:00,8.480149915612856e-10
L98,2024-09-01 16:00:00,8.480149915612856e-10
L99,2024-09-01 16:00:00,1.092059775942289e-11
L100,2024-09-01 16:00:00,2.0865087435595345e-11
L101,2024-09-01 16:00:00,2.8390623185714507e-12
L102,2024-09-01 16:00:00,1.6964207816272392e-12
L103,2024-09-01 16:00:00,2.490452288839151e-12
L104,2024-09-01 16:00:00,3.644640145239464e-12
L105,2024-09-01 16:00:00,1.043165553937797e-12
L106,2024-09-01 16:00:00,1.3069256787900938e-10
L107,2024-09-01 16:00:00,2.2303048297089845e-11
L108,2024-09-01 16:00:00,4.489031368848373e-11
L109,2024-09-01 16:00:00,2.7574387218010088e-11
L110,2024-09-01 16:00:00,1.0043899045797387e-10
L111,2024-09-01 16:00:00,3.128964254361932e-08
L112,2024-09-01 16:00:00,2.0303758674344867e-12
L113,2024-09-01 16:00:00,4.408308991399323e-06
L114,2024-09-01 16:00:00,2.1932038630101403e-05
L115,2024-09-01 16:00:00,1.652367843330005e-05
L116,2024-09-01 16:00:00,1.247379741953214e-05
L117,2024-09-01 16:00:00,0.0004498742639216
L118,2024-09-01 16:00:00,0.0001725430959774
L119,2024-09-01 16:00:00,7.250044007056644e-05
L120,2024-09-01 16:00:00,0.0007567357248967
L121,2024-09-01 16:00:00,0.0044382807604307
L122,2024-09-01 16:00:00,0.0001500124993555
L123,2024-09-01 16:00:00,4.954445867899615e-05
L124,2024-09-01 16:00:00,7.034713168674323e-05
L125,2024-09-01 16:00:00,4.787954140328399e-05
L126,2024-09-01 16:00:00,6.460932320895285e-05
L127,2024-09-01 16:00:00,0.0001329571105243
L128,2024-09-01 16:00:00,0.0001510395914754
L129,2024-09-01 16:00:00,0.0001510395914754
L130,2024-09-01 16:00:00,5.735905814430176e-06
L131,2024-09-01 16:00:00,0.0008106554167515
L132,2024-09-01 16:00:00,0.0009477870438308
L133,2024-09-01 16:00:00,0.0002776761417346
L134,2024-09-01 16:00:00,0.0008956730820749
L135,2024-09-01 16:00:00,0.0007348110964999
L136,2024-09-01 16:00:00,0.0005787870381844
L137,2024-09-01 16:00:00,2.2738095245777856e-05
L138,2024-09-01 16:00:00,0.00059594501752
L139,2024-09-01 16:00:00,1.5108878925751412e-08
L140,2024-09-01 16:00:00,1.1908699127483048e-05
L141,2024-09-01 16:00:00,1.3855583347321954e-11
L142,2024-09-01 16:00:00,1.2720935416155044e-11
L143,2024-09-01 16:00:00,1.5396572905501669e-12
L144,2024-09-01 16:00:00,3.770317391627032e-13
L145,2024-09-01 16:00:00,2.2386537068541656e-12
L146,2024-09-01 16:00:00,3.1898927943530004e-11
L147,2024-09-01 16:00:00,2.564615186884112e-13
L148,2024-09-01 16:00:00,6.871880842140854e-11
L149,2024-09-01 16:00:00,3.691882355383313e-09
L150,2024-09-01 16:00:00,3.691882355383313e-09
L151,2024-09-01 16:00:00,1.1972547220295837e-07
L152,2024-09-01 16:00:00,1.1972547220295837e-07
L153,2024-09-01 16:00:00,6.418585085654628e-08
L154,2024-09-01 16:00:00,1.4600977945589122e-06
L155,2024-09-01 16:00:00,2.098544197637331e-05
L156,2024-09-01 16:00:00,2.676644754018298e-05
L157,2024-09-01 16:00:00,2.2521153634325053e-05
L158,2024-09-01 16:00:00,2.765295293838399e-05
L159,2024-09-01 16:00:00,9.772541492647502e-05
L160,2024-09-01 16:00:00,0.0003297973673936
L161,2024-09-01 16:00:00,0.0001365466373371
L162,2024-09-01 16:00:00,9.75851014346496e-05
L163,2024-09-01 16:00:00,0.0003705978296637
L164,2024-09-01 16:00:00,0.0005351271490781
L165,2024-09-01 16:00:00,0.0003219551600224
L166,2024-09-01 16:00:00,0.0002492150482777
L167,2024-09-01 16:00:00,0.0002055580124806
L168,2024-09-01 16:00:00,2.3762822881412404e-05
L169,2024-09-01 16:00:00,4.0202990854609766e-05
L170,2024-09-01 16:00:00,2.520159032082248e-05
L171,2024-09-01 16:00:00,0.0002497412518972
L172,2024-09-01 16:00:00,1.0418223279073937e-05
L173,2024-09-01 16:00:00,2.3814694974921835e-06
L174,2024-09-01 16:00:00,1.292547769260466e-06
L175,2024-09-01 16:00:00,4.566023144692011e-06
L176,2024-09-01 16:00:00,2.758408702785431e-06
L177,2024-09-01 16:00:00,9.769490596500674e-07
L178,2024-09-01 16:00:00,2.3931359849349576e-07
L179,2024-09-01 16:00:00,2.6882941167594154e-06
L180,2024-09-01 16:00:00,3.3122880882530126e-08
L181,2024-09-01 16:00:00,7.13003776020571e-08
L182,2024-09-01 16:00:00,2.1057781263156275e-07
L183,2024-09-01 16:00:00,8.29371226140907e-08
L184,2024-09-01 16:00:00,4.991518309793719e-11
L185,2024-09-01 16:00:00,1.267393126902494e-05
L0,2024-09-01 17:00:00,8.881784197001252e-16
L1,2024-09-01 17:00:00,8.881784197001252e-16
L2,2024-09-01 17:00:00,1.7763568394002505e-15
L3,2024-09-01 17:00:00,1.3322676295501878e-15
L4,2024-09-01 17:00:00,1.7763568394002505e-15
L5,2024-09-01 17:00:00,1.3322676295501878e-15
L6,2024-09-01 17:00:00,1.3322676295501878e-15
L7,2024-09-01 17:00:00,1.3322676295501878e-15
L8,2024-09-01 17:00:00,1.7763568394002505e-15
L9,2024-09-01 17:00:00,8.881784197001252e-16
L10,2024-09-01 17:00:00,1.3322676295501878e-15
L11,2024-09-01 17:00:00,2.3314683517128287e-14
L12,2024-09-01 17:00:00,5.3290705182007506e-15
L13,2024-09-01 17:00:00,4.085620730620576e-14
L14,2024-09-01 17:00:00,1.7763568394002505e-15
L15,2024-09-01 17:00:00,2.220446049250313e-15
L16,2024-09-01 17:00:00,3.552713678800501e-15
L17,2024-09-01 17:00:00,4.440892098500626e-15
L18,2024-09-01 17:00:00,6.217248937900877e-15
L19,2024-09-01 17:00:00,2.664535259100376e-15
L20,2024-09-01 17:00:00,1.2878587085651816e-14
L21,2024-09-01 17:00:00,1.4210854715202004e-14
L22,2024-09-01 17:00:00,5.4178883601707645e-14
L23,2024-09-01 17:00:00,4.3520742565306136e-14
L24,2024-09-01 17:00:00,3.597122599785507e-14
L25,2024-09-01 17:00:00,3.952393967665557e-14
L26,2024-09-01 17:00:00,8.304468224196172e-14
L27,2024-09-01 17:00:00,2.3581137043038325e-13
L28,2024-09-01 17:00:00,2.40696351738734e-13
L29,2024-09-01 17:00:00,6.705747068735947e-14
L30,2024-09-01 17:00:00,1.176836406102666e-13
L31,2024-09-01 17:00:00,7.238654120556022e-14
L32,2024-09-01 17:00:00,3.606004383982509e-13
L33,2024-09-01 17:00:00,3.0593305666570814e-12
L34,2024-09-01 17:00:00,1.3598304704487416e-09
L35,2024-09-01 17:00:00,1.746059495433272e-06
L36,2024-09-01 17:00:00,2.339396232287072e-09
L37,2024-09-01 17:00:00,1.1386975806715327e-09
L38,2024-09-01 17:00:00,0.0001658964047408
L39,2024-09-01 17:00:00,0.0002792949013951
L40,2024-09-01 17:00:00,1.3743939319965648e-10
L41,2024-09-01 17:00:00,4.5146997251777066e-11
L42,2024-09-01 17:00:00,3.845812557301543e-13
L43,2024-09-01 17:00:00,1.4806378345610938e-11
L44,2024-09-01 17:00:00,5.911227063393197e-11
L45,2024-09-01 17:00:00,3.3367753005109075e-10
L46,2024-09-01 17:00:00,1.2283507544452732e-12
L47,2024-09-01 17:00:00,6.177280909014371e-13
L48,2024-09-01 17:00:00,6.816769371198461e-13
L49,2024-09-01 17:00:00,3.6015634918840083e-13
L50,2024-09-01 17:00:00,1.834532525890609e-12
L51,2024-09-01 17:00:00,2.013944566670034e-12
L52,2024-09-01 17:00:00,1.131934546094726e-10
L53,2024-09-01 17:00:00,7.105427357601003e-14
L54,2024-09-01 17:00:00,3.996802888650564e-14
L55,2024-09-01 17:00:00,8.659739592076222e-14
L56,2024-09-01 17:00:00,1.1590728377086634e-13
L57,2024-09-01 17:00:00,2.5757174171303632e-14
L58,2024-09-01 17:00:00,5.506706202140776e-14
L59,2024-09-01 17:00:00,9.725553695716373e-14
L60,2024-09-01 17:00:00,1.6475709685437326e-13
L61,2024-09-01 17:00:00,1.121103210266483e-12
L62,2024-09-01 17:00:00,1.1957101975212936e-11
L63,2024-09-01 17:00:00,1.4699352846037073e-13
L64,2024-09-01 17:00:00,2.9132252166164113e-13
L65,2024-09-01 17:00:00,6.346034808757395e-13
L66,2024-09-01 17:00:00,7.616129948928574e-13
L67,2024-09-01 17:00:00,5.985625328719378e-10
L68,2024-09-01 17:00:00,5.985625328719378e-10
L69,2024-09-01 17:00:00,3.823608096809039e-13
L70,2024-09-01 17:00:00,6.8101080330507094e-12
L71,2024-09-01 17:00:00,1.3830354639310372e-09
L72,2024-09-01 17:00:00,4.187819424572581e-09
L73,2024-09-01 17:00:00,8.418667496457034e-08
L74,2024-09-01 17:00:00,9.225413322155872e-09
L75,2024-09-01 17:00:00,2.15543630610604e-07
L76,2024-09-01 17:00:00,4.847705814658987e-06
L77,2024-09-01 17:00:00,2.3966879370007632e-08
L78,2024-09-01 17:00:00,1.1437037850114963e-07
L79,2024-09-01 17:00:00,4.037434291337405e-07
L80,2024-09-01 17:00:00,9.488739094454247e-08
L81,2024-09-01 17:00:00,9.488739094454247e-08
L82,2024-09-01 17:00:00,4.1541414752543915e-09
L83,2024-09-01 17:00:00,4.1541414752543915e-09
L84,2024-09-01 17:00:00,2.0997286471757803e-06
L85,2024-09-01 17:00:00,1.564713576485133e-07
L86,2024-09-01 17:00:00,4.533768382386505e-06
L87,2024-09-01 17:00:00,1.664486306340862e-06
L88,2024-09-01 17:00:00,3.94372910039742e-06
L89,2024-09-01 17:00:00,3.881977173048057e-07
L90,2024-09-01 17:00:00,3.70213494305105e-08
L91,2024-09-01 17:00:00,8.566268661081011e-08
L92,2024-09-01 17:00:00,1.329218501933127e-08
L93,2024-09-01 17:00:00,3.2177017494916527e-08
L94,2024-09-01 17:00:00,4.796510300053569e-09
L95,2024-09-01 17:00:00,1.0153622109765337e-07
L96,2024-09-01 17:00:00,3.51396484576938e-07
L97,2024-09-01 17:00:00,1.1963369739298456e-08
L98,2024-09-01 17:00:00,1.1963369739298456e-08
L99,2024-09-01 17:00:00,1.7267698382283922e-10
L100,2024-09-01 17:00:00,3.5049918523100127e-10
L101,2024-09-01 17:00:00,3.458788810917213e-11
L102,2024-09-01 17:00:00,1.5703882638717914e-11
L103,2024-09-01 17:00:00,2.984545943718331e-11
L104,2024-09-01 17:00:00,5.4228621593210846e-11
L105,2024-09-01 17:00:00,6.394440532631052e-12
L106,2024-09-01 17:00:00,2.217643402246949e-09
L107,2024-09-01 17:00:00,4.080762394664816e-10
L108,2024-09-01 17:00:00,8.07999001040116e-10
L109,2024-09-01 17:00:00,5.540909953083427e-10
L110,2024-09-01 17:00:00,2.05429584454464e-09
L111,2024-09-01 17:00:00,4.896486970329406e-07
L112,2024-09-01 17:00:00,2.3490098755019062e-11
L113,2024-09-01 17:00:00,4.201886287436008e-05
L114,2024-09-01 17:00:00,0.000147437059534
L115,2024-09-01 17:00:00,0.0001159855534926
L116,2024-09-01 17:00:00,9.12151164299546e-05
L117,2024-09-01 17:00:00,0.0018470498608423
L118,2024-09-01 17:00:00,0.0008338039850445
L119,2024-09-01 17:00:00,0.0004051662022405
L120,2024-09-01 17:00:00,0.0026647313344616
L121,2024-09-01 17:00:00,0.0112373451282383
L122,2024-09-01 17:00:00,0.0007524639890373
L123,2024-09-01 17:00:00,0.0002989983492062
L124,2024-09-01 17:00:00,0.0003901925968109
L125,2024-09-01 17:00:00,0.0002875883813868
L126,2024-09-01 17:00:00,0.000357801785435
L127,2024-09-01 17:00:00,0.0006985554406263
L128,2024-09-01 17:00:00,0.0007972332013926
L129,2024-09-01 17:00:00,0.0007972332013926
L130,2024-09-01 17:00:00,4.600151842770739e-05
L131,2024-09-01 17:00:00,0.003166648050724
L132,2024-09-01 17:00:00,0.0037160714986068
L133,2024-09-01 17:00:00,0.0013599858278241
L134,2024-09-01 17:00:00,0.0036134361788399
L135,2024-09-01 17:00:00,0.0030886634598721
L136,2024-09-01 17:00:00,0.0025257933617942
L137,2024-09-01 17:00:00,0.0001874199177412
L138,2024-09-01 17:00:00,0.0031777894719993
L139,2024-09-01 17:00:00,2.1491544832663578e-07
L140,2024-09-01 17:00:00,8.845501150345214e-05
L141,2024-09-01 17:00:00,2.7678304093115003e-10
L142,2024-09-01 17:00:00,2.5007995674286576e-10
L143,2024-09-01 17:00:00,1.52371448791655e-11
L144,2024-09-01 17:00:00,8.353318037279679e-13
L145,2024-09-01 17:00:00,2.7894131449102133e-11
L146,2024-09-01 17:00:00,6.221654302862588e-10
L147,2024-09-01 17:00:00,4.709566070459914e-13
L148,2024-09-01 17:00:00,1.2997802834036063e-09
L149,2024-09-01 17:00:00,5.466456176606017e-08
L150,2024-09-01 17:00:00,5.466456176606017e-08
L151,2024-09-01 17:00:00,1.3685823713194267e-06
L152,2024-09-01 17:00:00,1.3685823713194267e-06
L153,2024-09-01 17:00:00,7.515581763595236e-07
L154,2024-09-01 17:00:00,1.313271887981582e-05
L155,2024-09-01 17:00:00,0.000143111100628
L156,2024-09-01 17:00:00,0.0001790552244296
L157,2024-09-01 17:00:00,0.0001545880253605
L158,2024-09-01 17:00:00,0.0001817724912914
L159,2024-09-01 17:00:00,0.0005552825175482
L160,2024-09-01 17:00:00,0.001591346040845
L161,2024-09-01 17:00:00,0.0007469861996711
L162,2024-09-01 17:00:00,0.0005586087985371
L163,2024-09-01 17:00:00,0.0017541894834139
L164,2024-09-01 17:00:00,0.0023709975087736
L165,2024-09-01 17:00:00,0.0015548869978196
L166,2024-09-01 17:00:00,0.0012491140133914
L167,2024-09-01 17:00:00,0.0010616583356959
L168,2024-09-01 17:00:00,0.0001621414521693
L169,2024-09-01 17:00:00,0.0002576878775385
L170,2024-09-01 17:00:00,0.0001714302664646
L171,2024-09-01 17:00:00,0.0012413432165652
L172,2024-09-01 17:00:00,7.792918971050167e-05
L173,2024-09-01 17:00:00,2.0965852905341364e-05
L174,2024-09-01 17:00:00,1.1862346854241146e-05
L175,2024-09-01 17:00:00,3.762029456277904e-05
L176,2024-09-01 17:00:00,2.408551550925342e-05
L177,2024-09-01 17:00:00,9.504399365201088e-06
L178,2024-09-01 17:00:00,2.644148464292506e-06
L179,2024-09-01 17:00:00,2.3586041987599948e-05
L180,2024-09-01 17:00:00,4.286430632660654e-07
L181,2024-09-01 17:00:00,8.464412611930427e-07
L182,2024-09-01 17:00:00,2.1991545887667385e-06
L183,2024-09-01 17:00:00,9.475895518251676e-07
L184,2024-09-01 17:00:00,5.872289321473544e-10
L185,2024-09-01 17:00:00,0.000109622159505
L0,2024-09-01 18:00:00,8.881784197001252e-16
L1,2024-09-01 18:00:00,1.3322676295501878e-15
L2,2024-09-01 18:00:00,2.664535259100376e-15
L3,2024-09-01 18:00:00,2.220446049250313e-15
L4,2024-09-01 18:00:00,2.664535259100376e-15
L5,2024-09-01 18:00:00,2.220446049250313e-15
L6,2024-09-01 18:00:00,2.220446049250313e-15
L7,2024-09-01 18:00:00,1.7763568394002505e-15
L8,2024-09-01 18:00:00,3.1086244689504387e-15
L9,2024-09-01 18:00:00,8.881784197001252e-16
L10,2024-09-01 18:00:00,2.220446049250313e-15
L11,2024-09-01 18:00:00,3.7303493627405266e-14
L12,2024-09-01 18:00:00,8.881784197001252e-15
L13,2024-09-01 18:00:00,7.238654120556022e-14
L14,2024-09-01 18:00:00,2.664535259100376e-15
L15,2024-09-01 18:00:00,3.552713678800501e-15
L16,2024-09-01 18:00:00,5.773159728050814e-15
L17,2024-09-01 18:00:00,7.105427357601002e-15
L18,2024-09-01 18:00:00,9.769962616701378e-15
L19,2024-09-01 18:00:00,3.996802888650564e-15
L20,2024-09-01 18:00:00,2.131628207280301e-14
L21,2024-09-01 18:00:00,2.3536728122053322e-14
L22,2024-09-01 18:00:00,9.547918011776346e-14
L23,2024-09-01 18:00:00,7.682743330406083e-14
L24,2024-09-01 18:00:00,6.306066779870889e-14
L25,2024-09-01 18:00:00,6.794564910705958e-14
L26,2024-09-01 18:00:00,1.4921397450962106e-13
L27,2024-09-01 18:00:00,4.414246745909623e-13
L28,2024-09-01 18:00:00,4.53859172466764e-13
L29,2024-09-01 18:00:00,1.2079226507921706e-13
L30,2024-09-01 18:00:00,2.1804780203638077e-13
L31,2024-09-01 18:00:00,1.3278267374516872e-13
L32,2024-09-01 18:00:00,7.429612480791549e-13
L33,2024-09-01 18:00:00,3.460254305309718e-11
L34,2024-09-01 18:00:00,1.6986726580903166e-08
L35,2024-09-01 18:00:00,1.2822803662992932e-05
L36,2024-09-01 18:00:00,2.824234945908444e-08
L37,2024-09-01 18:00:00,1.3834536960466437e-08
L38,2024-09-01 18:00:00,0.0007952703263696
L39,2024-09-01 18:00:00,0.0011581392440074
L40,2024-09-01 18:00:00,1.797685555970929e-09
L41,2024-09-01 18:00:00,6.924660844731534e-10
L42,2024-09-01 18:00:00,8.348877145181177e-13
L43,2024-09-01 18:00:00,1.6984103012873675e-10
L44,2024-09-01 18:00:00,7.596785422947504e-10
L45,2024-09-01 18:00:00,3.587454333597861e-09
L46,2024-09-01 18:00:00,6.076028569168557e-12
L47,2024-09-01 18:00:00,1.6315837569891298e-12
L48,2024-09-01 18:00:00,1.2678746941219288e-12
L49,2024-09-01 18:00:00,7.87370169064161e-13
L50,2024-09-01 18:00:00,1.459987686303066e-11
L51,2024-09-01 18:00:00,1.7421619702417956e-11
L52,2024-09-01 18:00:00,1.39052014347385e-09
L53,2024-09-01 18:00:00,1.3145040611561853e-13
L54,2024-09-01 18:00:00,7.194245199571014e-14
L55,2024-09-01 18:00:00,1.62980740014973e-13
L56,2024-09-01 18:00:00,2.2071233729548115e-13
L57,2024-09-01 18:00:00,4.5741188614556456e-14
L58,2024-09-01 18:00:00,1.0125233984581429e-13
L59,2024-09-01 18:00:00,1.84297022087776e-13
L60,2024-09-01 18:00:00,3.219646771412954e-13
L61,2024-09-01 18:00:00,2.3044899322144374e-12
L62,2024-09-01 18:00:00,2.431539414260442e-10
L63,2024-09-01 18:00:00,2.859934511434403e-13
L64,2024-09-01 18:00:00,6.075140390748858e-13
L65,2024-09-01 18:00:00,2.2577495428777183e-12
